10_pattern,10_prize,10_total,10_winners,11_pattern,11_prize,11_total,11_winners,12_pattern,12_prize,12_total,12_winners,1_pattern,1_prize,1_total,1_winners,2_pattern,2_prize,2_total,2_winners,3_pattern,3_prize,3_total,3_winners,4_pattern,4_prize,4_total,4_winners,5_pattern,5_prize,5_total,5_winners,6_pattern,6_prize,6_total,6_winners,7_pattern,7_prize,7_total,7_winners,8_pattern,8_prize,8_total,8_winners,9_pattern,9_prize,9_total,9_winners,draw_date,draw_id,game,letter,numbers,raw_text,source,super_prize_pattern,super_prize_prize,super_prize_total,super_prize_winners,url
First 2 Numbers Correct,Rs. 80.00,"Rs. 643,920.00",8049,First Number Correct,Rs. 40.00,"Rs. 2,937,680.00",73442,Letter Correct,Rs. 40.00,"Rs. 1,176,400.00",29410,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,260,000.00",84,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,630,000.00",815,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,632,000.00",8160,Last Number Correct,Rs. 40.00,"Rs. 3,231,720.00",80793,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 170,000.00",85,First 3 Numbers Correct,Rs. 200.00,"Rs. 163,400.00",817,2025-04-28,5815,mahajana_sampatha,F,04;03;04;07;00;04,"5815 Monday April 28, 2025 F 4 3 4 7 0 4",nlb,Letter and 6 Numbers Correct,"Rs. 21,020,116.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 540,800.00",6760,First Number Correct,Rs. 40.00,"Rs. 2,444,240.00",61106,Letter Correct,Rs. 40.00,"Rs. 980,040.00",24501,6 Numbers Correct,"Rs. 2,500,000.00",Rs. 0.00,0,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,050,000.00",70,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,362,000.00",681,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,367,400.00",6837,Last Number Correct,Rs. 40.00,"Rs. 2,691,720.00",67293,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 142,000.00",71,First 3 Numbers Correct,Rs. 200.00,"Rs. 134,600.00",673,2025-04-27,5814,mahajana_sampatha,J,03;03;00;05;01;03,"5814 Sunday April 27, 2025 J 3 3 0 5 1 3",nlb,Letter and 6 Numbers Correct,"Rs. 20,479,756.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 617,840.00",7723,First Number Correct,Rs. 40.00,"Rs. 2,797,200.00",69930,Letter Correct,Rs. 40.00,"Rs. 1,117,200.00",27930,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,245,000.00",83,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,562,000.00",781,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,559,200.00",7796,Last Number Correct,Rs. 40.00,"Rs. 3,077,480.00",76937,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 700,000.00",7,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 162,000.00",81,First 3 Numbers Correct,Rs. 200.00,"Rs. 150,200.00",751,2025-04-26,5813,mahajana_sampatha,J,08;09;07;08;09;00,"5813 Saturday April 26, 2025 J 8 9 7 8 9 0",nlb,Letter and 6 Numbers Correct,"Rs. 20,281,816.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 639,840.00",7998,First Number Correct,Rs. 40.00,"Rs. 2,933,320.00",73333,Letter Correct,Rs. 40.00,"Rs. 1,176,240.00",29406,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 700,000.00",7,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,230,000.00",82,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,632,000.00",816,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,628,000.00",8140,Last Number Correct,Rs. 40.00,"Rs. 3,223,720.00",80593,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 700,000.00",7,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 160,000.00",80,First 3 Numbers Correct,Rs. 200.00,"Rs. 159,200.00",796,2025-04-25,5812,mahajana_sampatha,W,07;07;03;07;09;01,"5812 Friday April 25, 2025 W 7 7 3 7 9 1",nlb,Letter and 6 Numbers Correct,"Rs. 20,000,000.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 638,720.00",7984,First Number Correct,Rs. 40.00,"Rs. 2,908,360.00",72709,Letter Correct,Rs. 40.00,"Rs. 1,159,520.00",28988,6 Numbers Correct,"Rs. 2,500,000.00",Rs. 0.00,0,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,215,000.00",81,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,618,000.00",809,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,610,200.00",8051,Last Number Correct,Rs. 40.00,"Rs. 3,193,760.00",79844,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 160,000.00",80,First 3 Numbers Correct,Rs. 200.00,"Rs. 156,800.00",784,2025-04-24,5811,mahajana_sampatha,P,02;09;05;03;09;07,"5811 Thursday April 24, 2025 P 2 9 5 3 9 7",nlb,Letter and 6 Numbers Correct,"Rs. 20,000,000.00","Rs. 20,000,000.00",1,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 634,160.00",7927,First Number Correct,Rs. 40.00,"Rs. 2,895,040.00",72376,Letter Correct,Rs. 40.00,"Rs. 1,165,800.00",29145,6 Numbers Correct,"Rs. 2,500,000.00",Rs. 0.00,0,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,140,000.00",76,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,610,000.00",805,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,603,600.00",8018,Last Number Correct,Rs. 40.00,"Rs. 3,179,680.00",79492,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 164,000.00",82,First 3 Numbers Correct,Rs. 200.00,"Rs. 158,600.00",793,2025-04-23,5810,mahajana_sampatha,W,06;00;04;02;02;08,"5810 Wednesday April 23, 2025 W 6 0 4 2 2 8",nlb,Letter and 6 Numbers Correct,"Rs. 26,218,132.00","Rs. 26,218,132.00",1,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 636,880.00",7961,First Number Correct,Rs. 40.00,"Rs. 2,901,960.00",72549,Letter Correct,Rs. 40.00,"Rs. 1,157,840.00",28946,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,230,000.00",82,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,588,000.00",794,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,603,600.00",8018,Last Number Correct,Rs. 40.00,"Rs. 3,184,160.00",79604,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 700,000.00",7,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 162,000.00",81,First 3 Numbers Correct,Rs. 200.00,"Rs. 159,800.00",799,2025-04-22,5809,mahajana_sampatha,G,06;04;04;03;01;05,"5809 Tuesday April 22, 2025 G 6 4 4 3 1 5",nlb,Letter and 6 Numbers Correct,"Rs. 25,970,520.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 613,200.00",7665,First Number Correct,Rs. 40.00,"Rs. 2,773,400.00",69335,Letter Correct,Rs. 40.00,"Rs. 1,101,320.00",27533,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,185,000.00",79,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,500,000.00",750,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,531,400.00",7657,Last Number Correct,Rs. 40.00,"Rs. 3,044,840.00",76121,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 700,000.00",7,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 152,000.00",76,First 3 Numbers Correct,Rs. 200.00,"Rs. 151,200.00",756,2025-04-21,5808,mahajana_sampatha,J,07;06;05;06;09;03,"5808 Monday April 21, 2025 J 7 6 5 6 9 3",nlb,Letter and 6 Numbers Correct,"Rs. 25,765,532.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 478,000.00",5975,First Number Correct,Rs. 40.00,"Rs. 2,160,080.00",54002,Letter Correct,Rs. 40.00,"Rs. 859,360.00",21484,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 500,000.00",5,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 960,000.00",64,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,192,000.00",596,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,203,800.00",6019,Last Number Correct,Rs. 40.00,"Rs. 2,379,880.00",59497,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 128,000.00",64,First 3 Numbers Correct,Rs. 200.00,"Rs. 119,400.00",597,2025-04-20,5807,mahajana_sampatha,X,01;08;03;06;09;02,"5807 Sunday April 20, 2025 X 1 8 3 6 9 2",nlb,Letter and 6 Numbers Correct,"Rs. 25,765,532.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 504,480.00",6306,First Number Correct,Rs. 40.00,"Rs. 2,297,720.00",57443,Letter Correct,Rs. 40.00,"Rs. 918,880.00",22972,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 700,000.00",7,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,005,000.00",67,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,258,000.00",629,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,272,200.00",6361,Last Number Correct,Rs. 40.00,"Rs. 2,521,800.00",63045,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 600,000.00",6,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 134,000.00",67,First 3 Numbers Correct,Rs. 200.00,"Rs. 127,800.00",639,2025-04-19,5806,mahajana_sampatha,G,09;06;09;05;03;06,"5806 Saturday April 19, 2025 G 9 6 9 5 3 6",nlb,Letter and 6 Numbers Correct,"Rs. 25,703,588.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 668,560.00",8357,First Number Correct,Rs. 40.00,"Rs. 3,036,480.00",75912,Letter Correct,Rs. 40.00,"Rs. 1,213,040.00",30326,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,260,000.00",84,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,688,000.00",844,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,688,800.00",8444,Last Number Correct,Rs. 40.00,"Rs. 3,339,080.00",83477,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 168,000.00",84,First 3 Numbers Correct,Rs. 200.00,"Rs. 166,200.00",831,2025-04-18,5805,mahajana_sampatha,N,07;04;09;03;04;07,"5805 Friday April 18, 2025 N 7 4 9 3 4 7",nlb,Letter and 6 Numbers Correct,"Rs. 25,441,660.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 563,120.00",7039,First Number Correct,Rs. 40.00,"Rs. 2,574,040.00",64351,Letter Correct,Rs. 40.00,"Rs. 1,034,120.00",25853,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 700,000.00",7,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,110,000.00",74,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,414,000.00",707,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,428,600.00",7143,Last Number Correct,Rs. 40.00,"Rs. 2,825,680.00",70642,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 158,000.00",79,First 3 Numbers Correct,Rs. 200.00,"Rs. 137,600.00",688,2025-04-12,5804,mahajana_sampatha,L,05;08;04;06;08;06,"5804 Saturday April 12, 2025 L 5 8 4 6 8 6",nlb,Letter and 6 Numbers Correct,"Rs. 25,318,812.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 695,920.00",8699,First Number Correct,Rs. 40.00,"Rs. 3,173,120.00",79328,Letter Correct,Rs. 40.00,"Rs. 1,272,360.00",31809,6 Numbers Correct,"Rs. 2,500,000.00",Rs. 0.00,0,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,290,000.00",86,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,772,000.00",886,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,763,200.00",8816,Last Number Correct,Rs. 40.00,"Rs. 3,488,720.00",87218,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 176,000.00",88,First 3 Numbers Correct,Rs. 200.00,"Rs. 173,000.00",865,2025-04-11,5803,mahajana_sampatha,T,08;08;06;01;07;00,"5803 Friday April 11, 2025 T 8 8 6 1 7 0",nlb,Letter and 6 Numbers Correct,"Rs. 24,523,756.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 683,520.00",8544,First Number Correct,Rs. 40.00,"Rs. 3,097,440.00",77436,Letter Correct,Rs. 40.00,"Rs. 1,240,880.00",31022,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,305,000.00",87,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,700,000.00",850,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,716,600.00",8583,Last Number Correct,Rs. 40.00,"Rs. 3,407,680.00",85192,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 178,000.00",89,First 3 Numbers Correct,Rs. 200.00,"Rs. 170,400.00",852,2025-04-10,5802,mahajana_sampatha,M,01;08;03;03;04;01,"5802 Thursday April 10, 2025 M 1 8 3 3 4 1",nlb,Letter and 6 Numbers Correct,"Rs. 24,259,500.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 695,760.00",8697,First Number Correct,Rs. 40.00,"Rs. 3,155,480.00",78887,Letter Correct,Rs. 40.00,"Rs. 1,256,360.00",31409,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,335,000.00",89,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,748,000.00",874,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,752,600.00",8763,Last Number Correct,Rs. 40.00,"Rs. 3,469,640.00",86741,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 176,000.00",88,First 3 Numbers Correct,Rs. 200.00,"Rs. 172,800.00",864,2025-04-09,5801,mahajana_sampatha,N,01;06;03;01;05;05,"5801 Wednesday April 09, 2025 N 1 6 3 1 5 5",nlb,Letter and 6 Numbers Correct,"Rs. 23,957,528.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 700,800.00",8760,First Number Correct,Rs. 40.00,"Rs. 3,183,160.00",79579,Letter Correct,Rs. 40.00,"Rs. 1,278,280.00",31957,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,350,000.00",90,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,776,000.00",888,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,768,400.00",8842,Last Number Correct,Rs. 40.00,"Rs. 3,501,000.00",87525,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 182,000.00",91,First 3 Numbers Correct,Rs. 200.00,"Rs. 176,400.00",882,2025-04-08,5800,mahajana_sampatha,Q,08;03;00;07;04;04,"5800 Tuesday April 08, 2025 Q 8 3 0 7 4 4",nlb,Letter and 6 Numbers Correct,"Rs. 23,671,336.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 696,080.00",8701,First Number Correct,Rs. 40.00,"Rs. 3,164,560.00",79114,Letter Correct,Rs. 40.00,"Rs. 1,270,400.00",31760,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,290,000.00",86,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,760,000.00",880,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,752,800.00",8764,Last Number Correct,Rs. 40.00,"Rs. 3,479,560.00",86989,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 178,000.00",89,First 3 Numbers Correct,Rs. 200.00,"Rs. 174,000.00",870,2025-04-07,5799,mahajana_sampatha,L,05;00;02;04;07;06,"5799 Monday April 07, 2025 L 5 0 2 4 7 6",nlb,Letter and 6 Numbers Correct,"Rs. 23,380,156.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 594,240.00",7428,First Number Correct,Rs. 40.00,"Rs. 2,687,920.00",67198,Letter Correct,Rs. 40.00,"Rs. 1,079,240.00",26981,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,185,000.00",79,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,474,000.00",737,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,492,000.00",7460,Last Number Correct,Rs. 40.00,"Rs. 2,958,400.00",73960,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 140,000.00",70,First 3 Numbers Correct,Rs. 200.00,"Rs. 145,400.00",727,2025-04-06,5798,mahajana_sampatha,F,06;05;06;09;01;00,"5798 Sunday April 06, 2025 F 6 5 6 9 1 0",nlb,Letter and 6 Numbers Correct,"Rs. 23,231,636.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 661,520.00",8269,First Number Correct,Rs. 40.00,"Rs. 3,010,000.00",75250,Letter Correct,Rs. 40.00,"Rs. 1,204,600.00",30115,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,350,000.00",90,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,660,000.00",830,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,674,600.00",8373,Last Number Correct,Rs. 40.00,"Rs. 3,313,480.00",82837,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 168,000.00",84,First 3 Numbers Correct,Rs. 200.00,"Rs. 166,200.00",831,2025-04-05,5797,mahajana_sampatha,Y,00;04;07;08;01;06,"5797 Saturday April 05, 2025 Y 0 4 7 8 1 6",nlb,Letter and 6 Numbers Correct,"Rs. 22,994,176.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 689,440.00",8618,First Number Correct,Rs. 40.00,"Rs. 3,135,040.00",78376,Letter Correct,Rs. 40.00,"Rs. 1,258,640.00",31466,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,290,000.00",86,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,744,000.00",872,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,744,800.00",8724,Last Number Correct,Rs. 40.00,"Rs. 3,447,360.00",86184,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 178,000.00",89,First 3 Numbers Correct,Rs. 200.00,"Rs. 171,200.00",856,2025-04-04,5796,mahajana_sampatha,Y,08;06;05;00;05;02,"5796 Friday April 04, 2025 Y 8 6 5 0 5 2",nlb,Letter and 6 Numbers Correct,"Rs. 22,695,932.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 686,560.00",8582,First Number Correct,Rs. 40.00,"Rs. 3,120,040.00",78001,Letter Correct,Rs. 40.00,"Rs. 1,247,920.00",31198,6 Numbers Correct,"Rs. 2,500,000.00",Rs. 0.00,0,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,335,000.00",89,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,738,000.00",869,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,731,800.00",8659,Last Number Correct,Rs. 40.00,"Rs. 3,429,440.00",85736,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 172,000.00",86,First 3 Numbers Correct,Rs. 200.00,"Rs. 172,600.00",863,2025-04-03,5795,mahajana_sampatha,W,02;05;03;04;08;09,"5795 Thursday April 03, 2025 W 2 5 3 4 8 9",nlb,Letter and 6 Numbers Correct,"Rs. 21,913,424.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 682,560.00",8532,First Number Correct,Rs. 40.00,"Rs. 3,101,080.00",77527,Letter Correct,Rs. 40.00,"Rs. 1,236,560.00",30914,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,335,000.00",89,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,724,000.00",862,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,717,000.00",8585,Last Number Correct,Rs. 40.00,"Rs. 3,406,440.00",85161,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 174,000.00",87,First 3 Numbers Correct,Rs. 200.00,"Rs. 170,200.00",851,2025-04-02,5794,mahajana_sampatha,E,05;01;02;07;06;09,"5794 Wednesday April 02, 2025 E 5 1 2 7 6 9",nlb,Letter and 6 Numbers Correct,"Rs. 21,619,812.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 680,640.00",8508,First Number Correct,Rs. 40.00,"Rs. 3,087,440.00",77186,Letter Correct,Rs. 40.00,"Rs. 1,239,840.00",30996,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,320,000.00",88,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,702,000.00",851,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,717,000.00",8585,Last Number Correct,Rs. 40.00,"Rs. 3,396,200.00",84905,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 170,000.00",85,First 3 Numbers Correct,Rs. 200.00,"Rs. 172,800.00",864,2025-04-01,5793,mahajana_sampatha,D,03;06;03;04;06;00,"5793 Tuesday April 01, 2025 D 3 6 3 4 6 0",nlb,Letter and 6 Numbers Correct,"Rs. 21,345,296.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
